root_id,persistent_cluster,side,ito_lee_hemilineage,hartenstein_hemilineage,hemilineage_group,supervoxel_id,nps
720575940611503509,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012025920,LH_PVLP_SLP
720575940621733364,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756242049,LH_PVLP_SLP
720575940615802598,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897061036764283,LH_PVLP_SLP
720575940625339977,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012021073,LH_PVLP_SLP
720575940631251242,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756281145,LH_PVLP_SLP
720575940636740270,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012015761,LH_PVLP_SLP
720575940630963141,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012028042,LH_PVLP_SLP
720575940624758771,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756239629,LH_PVLP_SLP
720575940629345639,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012032138,LH_PVLP_SLP
720575940615503938,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012027356,LH_PVLP_SLP
720575940626163518,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82967361061682739,LH_PVLP_SLP
720575940605672992,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012027115,LH_PVLP_SLP
720575940610915026,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,83107823738917683,LH_PVLP_SLP
720575940630281319,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756296408,LH_PVLP_SLP
720575940625953317,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012074470,LH_PVLP_SLP
720575940612499609,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012034227,LH_PVLP_SLP
720575940631232786,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756278180,LH_PVLP_SLP
720575940622926104,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012026262,LH_PVLP_SLP
720575940628966479,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826692292547916,LH_PVLP_SLP
720575940623093197,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012029559,LH_PVLP_SLP
720575940624328200,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012023717,LH_PVLP_SLP
720575940632183121,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756240906,LH_PVLP_SLP
720575940625686458,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756241911,LH_PVLP_SLP
720575940612347363,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012019872,LH_PVLP_SLP
720575940618086173,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012028379,LH_PVLP_SLP
720575940633798295,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82896854945400412,LH_PVLP_SLP
720575940618373701,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756227358,LH_PVLP_SLP
720575940639645757,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82826761012024828,LH_PVLP_SLP
720575940631503928,right_0,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__0,82897129756234174,LH_PVLP_SLP
389217959,hemibrain_0,hemibrain,LHl4_dorsal,,LHl4_dorsal__1,,LH_SIP_SLP
5813055853,hemibrain_0,hemibrain,LHl4_dorsal,,LHl4_dorsal__1,,LH_SIP_SLP
389204929,hemibrain_0,hemibrain,LHl4_dorsal,,LHl4_dorsal__1,,LH_SIP_SLP
720575940628027005,left_1,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,77266118527568324,LH_SIP_SLP
720575940607225010,left_1,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,76352149487476294,LH_SIP_SLP
720575940621224052,left_1,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,76844730629291846,LH_SIP_SLP
720575940626924035,left_1,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,76563324439034917,LH_SIP_SLP
720575940639277119,right_3,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,82897129756237620,LH_SIP_SLP
720575940628391250,right_3,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,82967292408890721,LH_SIP_SLP
720575940624087369,right_3,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__1,82826761012022752,LH_SIP_SLP
608465100,hemibrain_2,hemibrain,LHl4_dorsal,,LHl4_dorsal__2,,LH_SCL_SLP
700884019,hemibrain_2,hemibrain,LHl4_dorsal,,LHl4_dorsal__2,,LH_SCL_SLP
5901208658,hemibrain_2,hemibrain,LHl4_dorsal,,LHl4_dorsal__2,,LH_SCL_SLP
764339342,hemibrain_2,hemibrain,LHl4_dorsal,,LHl4_dorsal__2,,LH_SCL_SLP
720575940625681456,left_2,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,76422724457103767,LH_SCL_SLP
720575940636820958,left_2,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,76492818256095228,LH_SCL_SLP
720575940610118570,left_2,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,76422586950967260,LH_SCL_SLP
720575940633151057,left_2,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,76422586950969635,LH_SCL_SLP
720575940621755124,left_2,left,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,76422586950993408,LH_SCL_SLP
720575940608605705,right_1,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,82897061036944612,LH_SCL_SLP
720575940616229405,right_1,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,82826761012024902,LH_SCL_SLP
720575940616349509,right_1,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,82826761012019754,LH_SCL_SLP
720575940630008571,right_2,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,82826761012028315,LH_SCL_SLP
720575940624928574,right_2,right,LHl4_dorsal,BLD1_dorsal,LHl4_dorsal__2,82826761012038044,LH_SCL_SLP
720575940622218778,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76916680055966953,LO_PLP_SPS
720575940639986877,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__6,76563599451135102,LO_PLP_SPS
720575940627549754,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76774980561534698,LO_PLP_SPS
720575940631368076,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76563668170583518,LO_PLP_SPS
720575940647938100,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76634105634233414,LO_PLP_SPS
720575940612716497,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76634036914797209,LO_PLP_SPS
720575940626315541,left_3,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76845486744680319,LO_PLP_SPS
720575940627069416,left_8,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,77197330465563324,LO_PLP_SPS
720575940628356666,left_8,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,76986361671927951,LO_PLP_SPS
720575940631524951,right_0,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82686092377520420,LO_PLP_SPS
720575940617615702,right_0,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82685954938680502,LO_PLP_SPS
720575940647287428,right_0,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82545423608877256,LO_PLP_SPS
720575940622623501,right_0,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82545492328293103,LO_PLP_SPS
720575940632323896,right_0,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82615792352945606,LO_PLP_SPS
720575940608409156,right_0,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82686092377734041,LO_PLP_SPS
720575940616775622,right_7,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,82615723633375920,LO_PLP_SPS
720575940623103017,right_7,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,83178261270050116,LO_PLP_SPS
720575940621946945,right_11,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,82826692426809791,LO_PLP_SPS
720575940636348852,right_11,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,82826692426800922,LO_PLP_SPS
720575940628911876,left_5,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,76986361671966316,LO_PLP_SPS
720575940635283575,left_5,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,77056730416189191,LO_PLP_SPS
720575940621235988,left_9,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76211412132822869,LO_PLP_SPS
720575940632808519,left_9,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__0,76563599451258220,LO_PLP_SPS
720575940628508103,right_1,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,82615792352874780,LO_PLP_SPS
720575940627987333,right_1,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__6,82826692426812836,LO_PLP_SPS
720575940625242882,right_1,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__1,82897061171016720,LO_PLP_SPS
720575940638906787,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,77549517783953273,IPS_PLP_SPS
720575940612966290,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,77549586503477387,IPS_PLP_SPS
720575940626688079,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76634105634230237,IPS_PLP_SPS
720575940625835928,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76704543097881475,IPS_PLP_SPS
720575940653280502,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76704543097881972,IPS_PLP_SPS
720575940635557751,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,77267905368418569,IPS_PLP_SPS
720575940639183824,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,77549586503439818,IPS_PLP_SPS
720575940631635449,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76634105634226237,IPS_PLP_SPS
720575940625639848,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76915855488852654,IPS_PLP_SPS
720575940607859139,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,77338274112464956,IPS_PLP_SPS
720575940645327412,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76070674577850784,IPS_PLP_SPS
720575940618082949,left_0,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,76634105634230251,IPS_PLP_SPS
720575940633457050,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,83248217696931659,IPS_PLP_SPS
720575940620888897,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,83248355135826019,IPS_PLP_SPS
720575940605093310,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,82756392402169834,IPS_PLP_SPS
720575940628964089,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,81982748533331789,IPS_PLP_SPS
720575940619363008,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,83248286416523874,IPS_PLP_SPS
720575940636945380,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,82756323682629536,IPS_PLP_SPS
720575940629306821,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,82756392402150507,IPS_PLP_SPS
720575940623485960,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,83248217696853729,IPS_PLP_SPS
720575940625034237,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,81912517294866379,IPS_PLP_SPS
720575940612775934,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,83248286416444716,IPS_PLP_SPS
720575940626484329,right_8,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__2,82756392402163147,IPS_PLP_SPS
720575940626253086,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097874388,PLP_PVLP_SPS
720575940627111623,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76986224233027934,PLP_PVLP_SPS
720575940640867672,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097876608,PLP_PVLP_SPS
720575940619141425,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097876998,PLP_PVLP_SPS
720575940619772737,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097881777,PLP_PVLP_SPS
720575940630593384,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76986224233029443,PLP_PVLP_SPS
720575940616364405,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097879257,PLP_PVLP_SPS
720575940614114666,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097876611,PLP_PVLP_SPS
720575940606077570,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76915855488852841,PLP_PVLP_SPS
720575940608937938,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76986224233030666,PLP_PVLP_SPS
720575940622129449,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097877920,PLP_PVLP_SPS
720575940610776818,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76986224233027969,PLP_PVLP_SPS
720575940624215501,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76986224233023915,PLP_PVLP_SPS
720575940638510680,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097880496,PLP_PVLP_SPS
720575940638960885,left_1,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097873193,PLP_PVLP_SPS
720575940635514548,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77549517783875010,PLP_PVLP_SPS
720575940631254777,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097878180,PLP_PVLP_SPS
720575940624970987,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097881701,PLP_PVLP_SPS
720575940629950917,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097876766,PLP_PVLP_SPS
720575940625261598,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77549586503428066,PLP_PVLP_SPS
720575940619186310,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76986224233025022,PLP_PVLP_SPS
720575940629499130,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704543097885124,PLP_PVLP_SPS
720575940624335367,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77479080253584773,PLP_PVLP_SPS
720575940629030927,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76634105634228726,PLP_PVLP_SPS
720575940619589217,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76845486744674193,PLP_PVLP_SPS
720575940621346932,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77549586503407415,PLP_PVLP_SPS
720575940624918972,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76070674644685687,PLP_PVLP_SPS
720575940635550560,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76915855488848735,PLP_PVLP_SPS
720575940617548869,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76634105634230232,PLP_PVLP_SPS
720575940604874208,left_2,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77338067887300270,PLP_PVLP_SPS
720575940638686848,left_4,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77479080320049520,PLP_PVLP_SPS
720575940620451056,left_4,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,77479011600665998,PLP_PVLP_SPS
720575940637694517,left_4,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,76704474378415241,PLP_PVLP_SPS
720575940633067807,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633375885,PLP_PVLP_SPS
720575940633367915,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633371737,PLP_PVLP_SPS
720575940646514542,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826761146313143,PLP_PVLP_SPS
720575940627744345,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633369240,PLP_PVLP_SPS
720575940637637208,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615792352875454,PLP_PVLP_SPS
720575940611218841,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615792352884096,PLP_PVLP_SPS
720575940629158418,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633369324,PLP_PVLP_SPS
720575940623516140,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426808502,PLP_PVLP_SPS
720575940619954693,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,83178192550422039,PLP_PVLP_SPS
720575940631223803,right_2,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633373130,PLP_PVLP_SPS
720575940630273910,right_5,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82756392402160149,PLP_PVLP_SPS
720575940638077091,right_5,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82756392402167476,PLP_PVLP_SPS
720575940614612374,right_5,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,83178329989135519,PLP_PVLP_SPS
720575940614476434,right_5,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82756392402164216,PLP_PVLP_SPS
720575940635513524,right_5,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826761146309634,PLP_PVLP_SPS
720575940639410384,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426816702,PLP_PVLP_SPS
720575940628607335,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426810967,PLP_PVLP_SPS
720575940625702124,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426806907,PLP_PVLP_SPS
720575940623847472,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615792352881473,PLP_PVLP_SPS
720575940623392892,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426805410,PLP_PVLP_SPS
720575940612814498,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82756323682627159,PLP_PVLP_SPS
720575940651076854,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426816670,PLP_PVLP_SPS
720575940616936731,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426813587,PLP_PVLP_SPS
720575940613251990,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426805233,PLP_PVLP_SPS
720575940631474243,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615792352869968,PLP_PVLP_SPS
720575940635977306,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615792352880021,PLP_PVLP_SPS
720575940630972216,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615792352873985,PLP_PVLP_SPS
720575940640179790,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82826692426813500,PLP_PVLP_SPS
720575940632117711,right_6,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82756323682628706,PLP_PVLP_SPS
720575940630544348,right_9,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633368147,PLP_PVLP_SPS
720575940620510640,right_9,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__3,82615723633371859,PLP_PVLP_SPS
720575940636036532,left_7,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__4,76987461116579245,LO_PLP_VES
720575940621806574,left_7,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__4,76845418025199674,LO_PLP_VES
720575940628653255,right_3,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__4,82967361128916568,LO_PLP_VES
720575940625458064,right_3,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__4,83178329988925106,LO_PLP_VES
720575940615391638,left_6,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__5,76845486744681679,LO_PLP_SPS
720575940610739918,left_6,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__5,76705367664953885,LO_PLP_SPS
720575940618902488,left_6,left,LHl4_posterior,BLD1_posterior,LHl4_posterior__5,76705024134387932,LO_PLP_SPS
720575940612752611,right_4,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__5,82756323682953490,LO_PLP_SPS
720575940628120744,right_4,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__5,82615792352865080,LO_PLP_SPS
720575940634356587,right_4,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__5,82826623707639143,LO_PLP_SPS
720575940642338805,right_10,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__6,82826692426978667,LO_PLP_SPS
720575940627801737,right_10,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__6,82826692426863264,LO_PLP_SPS
720575940621715182,right_10,right,LHl4_posterior,BLD1_posterior,LHl4_posterior__6,82686092377630676,LO_PLP_SPS
543002278,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
605727696,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
605416852,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
541956768,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
697801711,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760566746,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
603340681,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
359524536,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
572642334,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
667486204,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
699515201,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790918006,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813041163,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
696095496,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
574696428,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729867427,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
541957126,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
761236545,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760570054,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
604731022,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
942677658,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760566454,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5901195066,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729954382,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
636758191,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
359223830,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
730563850,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
821642912,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
821957319,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760569606,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729859814,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
759888036,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
578155687,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
480931876,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
698820341,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813064407,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
634717239,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
634029702,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
480258202,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
821621397,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
604022763,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790577606,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813020038,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
696791034,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
482006328,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
759888465,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
634711906,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
452672881,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729535748,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
666481389,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
483004258,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790917992,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
698846779,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
608162891,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790918021,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
389917104,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
541952417,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
729518762,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
760566744,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
574037479,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
542639270,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
698846552,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
790918133,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
514747179,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
5813048298,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
637121560,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
852993150,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
728858272,hemibrain_0,hemibrain,LHp1,,LHp1__0,,LH_SCL_SLP
